Date,Symbol,Close,Volume,SMA_20,RSI
2021-04-12 22:00:00+00:00,BNP.PA,36.50299835205078,3223540,36.457406997680664,55.93865982045934
2021-04-13 22:00:00+00:00,BNP.PA,36.74333190917969,2361859,36.4627082824707,60.358022731821066
2021-04-14 22:00:00+00:00,BNP.PA,36.58782196044922,2963729,36.48285388946533,54.395573033457985
2021-04-15 22:00:00+00:00,BNP.PA,37.3936653137207,3535949,36.52597351074219,62.73064837100747
2021-04-18 22:00:00+00:00,BNP.PA,37.6976203918457,2646037,36.54152488708496,60.75132467459838
2021-04-19 22:00:00+00:00,BNP.PA,35.9304313659668,4635906,36.53021469116211,50.86769349632278
2021-04-20 22:00:00+00:00,BNP.PA,35.59819793701172,3159906,36.51784420013428,35.40048220458698
2021-04-21 22:00:00+00:00,BNP.PA,35.824398040771484,2491478,36.529154205322264,41.80323336668096
2021-04-22 22:00:00+00:00,BNP.PA,35.70423126220703,3081649,36.50759449005127,38.642621803917855
2021-04-25 22:00:00+00:00,BNP.PA,36.69385528564453,3706330,36.54576568603515,49.76247396250601
2021-04-26 22:00:00+00:00,BNP.PA,36.65851593017578,3380571,36.55248126983643,47.3555121734922
2021-04-27 22:00:00+00:00,BNP.PA,37.80364990234375,3992277,36.6517972946167,57.82240821830904
2021-04-28 22:00:00+00:00,BNP.PA,38.051055908203125,4288493,36.69456310272217,62.783189230600854
2021-04-29 22:00:00+00:00,BNP.PA,37.740028381347656,4036309,36.74793186187744,60.18612874313988
2021-05-02 22:00:00+00:00,BNP.PA,37.789512634277344,2051674,36.79423198699951,59.558841869208045
2021-05-03 22:00:00+00:00,BNP.PA,37.49969482421875,3830276,36.83311023712158,55.578777483658364
2021-05-04 22:00:00+00:00,BNP.PA,38.807411193847656,3959259,36.92535743713379,63.992881535279686
2021-05-05 22:00:00+00:00,BNP.PA,38.81447982788086,4336530,37.0282075881958,59.960336010046504
2021-05-06 22:00:00+00:00,BNP.PA,38.72258377075195,3801996,37.14554862976074,57.40548013467716
2021-05-09 22:00:00+00:00,BNP.PA,39.45773696899414,3907318,37.30106105804443,79.95198157004458
2021-05-10 22:00:00+00:00,BNP.PA,39.44359970092773,4554417,37.44809112548828,84.51780491128865
2021-05-11 22:00:00+00:00,BNP.PA,40.00909805297852,4855858,37.61137943267822,85.40673099516367
2021-05-12 22:00:00+00:00,BNP.PA,39.62739181518555,3446779,37.763357925415036,81.7870263393609
2021-05-13 22:00:00+00:00,BNP.PA,40.320125579833984,3307523,37.909680938720705,80.86650453124122
2021-05-16 22:00:00+00:00,BNP.PA,40.2777099609375,2510944,38.038685417175294,80.76920582206871
2021-05-17 22:00:00+00:00,BNP.PA,40.34132766723633,2884081,38.25923023223877,76.43591237371896
2021-05-18 22:00:00+00:00,BNP.PA,39.54256439208984,4155798,38.456448554992676,63.9366326808492
2021-05-19 22:00:00+00:00,BNP.PA,39.73341751098633,2960089,38.65189952850342,69.05411820988157
2021-05-20 22:00:00+00:00,BNP.PA,39.75462341308594,4109887,38.85441913604736,68.88591359894869
2021-05-23 22:00:00+00:00,BNP.PA,40.093544006347656,1631472,39.02440357208252,74.69539434211404
2021-05-24 22:00:00+00:00,BNP.PA,39.94932174682617,2588828,39.18894386291504,63.965960464497684
2021-05-25 22:00:00+00:00,BNP.PA,39.40848922729492,3854734,39.269185829162595,56.42595273427758
2021-05-26 22:00:00+00:00,BNP.PA,40.663211822509766,7218484,39.39979362487793,66.77356134013331
2021-05-27 22:00:00+00:00,BNP.PA,40.72811508178711,3420514,39.5491979598999,62.419298538721684
2021-05-30 22:00:00+00:00,BNP.PA,40.27381896972656,1717674,39.67341327667236,57.47313596528881
2021-05-31 22:00:00+00:00,BNP.PA,40.89397048950195,2710254,39.84312705993652,57.88748524267294
2021-06-01 22:00:00+00:00,BNP.PA,41.10309219360352,2305482,39.95791110992432,63.57150575282029
2021-06-02 22:00:00+00:00,BNP.PA,41.42037963867188,2414284,40.088206100463864,60.86925390773092
2021-06-03 22:00:00+00:00,BNP.PA,41.18241882324219,2409136,40.21119785308838,58.60503289421165
2021-06-06 22:00:00+00:00,BNP.PA,41.514122009277344,2163689,40.314017105102536,60.613630447735986
2021-06-07 22:00:00+00:00,BNP.PA,40.87234115600586,2485687,40.385454177856445,62.386235155584345
2021-06-08 22:00:00+00:00,BNP.PA,40.54783630371094,2536834,40.412391090393065,57.40163567845291
2021-06-09 22:00:00+00:00,BNP.PA,40.4468879699707,2583272,40.453365898132326,56.20158032258482
2021-06-10 22:00:00+00:00,BNP.PA,40.61273956298828,2244936,40.46799659729004,54.79999999999999
2021-06-13 22:00:00+00:00,BNP.PA,40.706485748291016,2240963,40.48943538665772,57.065982778433586
2021-06-14 22:00:00+00:00,BNP.PA,40.72091293334961,2236093,40.50841464996338,63.582213996734325
2021-06-15 22:00:00+00:00,BNP.PA,40.19449996948242,2751994,40.54101142883301,44.28831482276904
2021-06-16 22:00:00+00:00,BNP.PA,40.60553359985352,4255710,40.584617233276376,48.622440493236184
2021-06-17 22:00:00+00:00,BNP.PA,38.75228500366211,9157129,40.53450031280518,36.99138653612214
2021-06-20 22:00:00+00:00,BNP.PA,38.83881759643555,3740121,40.471763992309576,30.664881781248766
2021-06-21 22:00:00+00:00,BNP.PA,38.92535018920898,2541207,40.42056541442871,29.02779043146282
2021-06-22 22:00:00+00:00,BNP.PA,38.56479644775391,2078825,40.37838077545167,22.72727935143611
2021-06-23 22:00:00+00:00,BNP.PA,39.01188659667969,2231311,40.29581451416016,30.066255233995278
2021-06-24 22:00:00+00:00,BNP.PA,39.271480560302734,1968328,40.22298278808594,29.1275682469351
2021-06-27 22:00:00+00:00,BNP.PA,38.36288833618164,2180758,40.1274362564087,27.749403347746735
2021-06-28 22:00:00+00:00,BNP.PA,38.629695892333984,1881577,40.0142225265503,32.816584798407206
2021-06-29 22:00:00+00:00,BNP.PA,38.12491607666016,3382152,39.86531372070313,30.602395816403586
2021-06-30 22:00:00+00:00,BNP.PA,38.56479644775391,2221551,39.722534561157225,33.64061871503273
2021-07-01 22:00:00+00:00,BNP.PA,37.83648300170898,2515438,39.555237770080566,29.18417103445826
2021-07-04 22:00:00+00:00,BNP.PA,38.6729621887207,2512932,39.41317977905273,36.728937678230295
2021-07-05 22:00:00+00:00,BNP.PA,37.43986511230469,3888630,39.24155597686767,33.64723402193107
2021-07-06 22:00:00+00:00,BNP.PA,36.90625,4501859,39.059476661682126,28.354399073949594
2021-07-07 22:00:00+00:00,BNP.PA,35.84982681274414,5747985,38.8296236038208,31.270333128525024
2021-07-08 22:00:00+00:00,BNP.PA,36.72597503662109,4085902,38.63528537750244,37.626694415638475
2021-07-11 22:00:00+00:00,BNP.PA,36.805294036865234,2984435,38.440225791931155,37.57395126706527
2021-07-12 22:00:00+00:00,BNP.PA,36.65386581420898,3446871,38.23687343597412,38.51820510128812
2021-07-13 22:00:00+00:00,BNP.PA,36.87740707397461,2325622,38.07101879119873,36.82097673548781
2021-07-14 22:00:00+00:00,BNP.PA,36.57454299926758,2379431,37.869469261169435,33.43666683847273
2021-07-15 22:00:00+00:00,BNP.PA,35.96881484985352,3241591,37.730295753479005,34.72860566207068
2021-07-18 22:00:00+00:00,BNP.PA,34.46170425415039,5356223,37.51144008636474,27.045287810502387
2021-07-19 22:00:00+00:00,BNP.PA,35.11429977416992,3413038,37.32088756561279,33.68502610718315
2021-07-20 22:00:00+00:00,BNP.PA,36.22119903564453,3378416,37.203707695007324,38.15594758974036
2021-07-21 22:00:00+00:00,BNP.PA,36.04092025756836,2795497,37.055159378051755,40.39346513330896
2021-07-22 22:00:00+00:00,BNP.PA,36.46637344360352,2172496,36.914904022216795,37.6513048401325
2021-07-25 22:00:00+00:00,BNP.PA,37.28843688964844,2908078,36.86118144989014,49.11169829965951
2021-07-26 22:00:00+00:00,BNP.PA,36.94951629638672,2848419,36.77717247009277,50.25973990284601
2021-07-27 22:00:00+00:00,BNP.PA,36.89182662963867,2060979,36.7155179977417,57.10773624712858
2021-07-28 22:00:00+00:00,BNP.PA,37.54803466796875,2685256,36.66467990875244,55.78092892744669
2021-07-29 22:00:00+00:00,BNP.PA,37.1009521484375,4458532,36.627903366088866,51.976888980485924
2021-08-01 22:00:00+00:00,BNP.PA,36.74039459228516,2599987,36.53127498626709,50.56282594552436
2021-08-02 22:00:00+00:00,BNP.PA,37.06489562988281,2875971,36.512526512145996,51.20370891938292
2021-08-03 22:00:00+00:00,BNP.PA,37.50476837158203,2506064,36.5424524307251,55.86895860900775
2021-08-04 22:00:00+00:00,BNP.PA,37.793212890625,2298270,36.63962173461914,61.990505975258536
2021-08-05 22:00:00+00:00,BNP.PA,38.93977355957031,3701453,36.7503116607666,80.89547744988798
2021-08-08 22:00:00+00:00,BNP.PA,39.09120178222656,1974824,36.86460704803467,79.47617440043706
2021-08-09 22:00:00+00:00,BNP.PA,38.954193115234375,1890728,36.97962341308594,73.65790450427372
2021-08-10 22:00:00+00:00,BNP.PA,39.495025634765625,2531344,37.11050434112549,78.14337105165177
2021-08-11 22:00:00+00:00,BNP.PA,39.17052459716797,2278648,37.240303421020506,72.40141194464724
2021-08-12 22:00:00+00:00,BNP.PA,39.21379470825195,1742758,37.40255241394043,68.31275003465024
2021-08-15 22:00:00+00:00,BNP.PA,38.83160400390625,2128681,37.62104740142822,67.75504857485456
2021-08-16 22:00:00+00:00,BNP.PA,38.11771011352539,2849085,37.771217918396,60.290555660161075
2021-08-17 22:00:00+00:00,BNP.PA,38.46384048461914,2115489,37.88334999084473,58.10982361767865
2021-08-18 22:00:00+00:00,BNP.PA,37.43265914916992,3477745,37.9529369354248,52.66201542318866
2021-08-19 22:00:00+00:00,BNP.PA,37.569671630859375,2451722,38.008101844787596,56.90278626288691
2021-08-22 22:00:00+00:00,BNP.PA,38.009544372558594,2377260,38.04415721893311,57.71494512423843
2021-08-23 22:00:00+00:00,BNP.PA,38.26914596557617,2017813,38.110138702392575,56.43206618213054
2021-08-24 22:00:00+00:00,BNP.PA,39.04793930053711,2308781,38.2179443359375,59.75336010385587
2021-08-25 22:00:00+00:00,BNP.PA,38.701805114746094,2032561,38.27563285827637,47.88729818553249
2021-08-26 22:00:00+00:00,BNP.PA,38.55037689208984,1772273,38.348104095458986,45.19851580513095
2021-08-29 22:00:00+00:00,BNP.PA,38.21866226196289,1632868,38.42201747894287,43.68811775851334
2021-08-30 22:00:00+00:00,BNP.PA,38.74507522583008,3752715,38.50602645874024,43.548411444608455
2021-08-31 22:00:00+00:00,BNP.PA,39.51665496826172,3468246,38.60662078857422,52.764965724371294
2021-09-01 22:00:00+00:00,BNP.PA,39.51665496826172,2563213,38.692792892456055,52.43615573869588
2021-09-02 22:00:00+00:00,BNP.PA,38.84602737426758,2247047,38.68810558319092,50.11087423794122
2021-09-05 22:00:00+00:00,BNP.PA,39.02630615234375,1415624,38.68486080169678,57.608703291142795
2021-09-06 22:00:00+00:00,BNP.PA,39.177734375,2128400,38.69603786468506,56.179758955619654
2021-09-07 22:00:00+00:00,BNP.PA,38.579219818115234,2849163,38.65024757385254,60.72875765666719
2021-09-08 22:00:00+00:00,BNP.PA,38.75228500366211,2585889,38.62933559417725,60.9919507357514
2021-09-09 22:00:00+00:00,BNP.PA,38.0888671875,2921666,38.57308921813965,50.707860609262575
2021-09-12 22:00:00+00:00,BNP.PA,38.954193115234375,2742693,38.57921867370605,55.51681362317897
2021-09-13 22:00:00+00:00,BNP.PA,38.49989700317383,2609909,38.598328018188475,45.34312168317435
2021-09-14 22:00:00+00:00,BNP.PA,38.6729621887207,3737528,38.60878410339355,49.747486048445545
2021-09-15 22:00:00+00:00,BNP.PA,39.05514907836914,2654428,38.68990859985352,54.24755575272037
2021-09-16 22:00:00+00:00,BNP.PA,38.60806274414063,7193199,38.74182815551758,53.21431517853045
2021-09-19 22:00:00+00:00,BNP.PA,36.88462066650391,6340308,38.68558197021484,37.17690982949246
2021-09-20 22:00:00+00:00,BNP.PA,37.03604888916016,3559610,38.62392711639404,31.304302325447708
2021-09-21 22:00:00+00:00,BNP.PA,38.33404159545898,3130687,38.58823223114014,42.54544772519708
2021-09-22 22:00:00+00:00,BNP.PA,39.19936752319336,3271987,38.6131103515625,52.17390488010267
2021-09-23 22:00:00+00:00,BNP.PA,39.51665496826172,2790943,38.661424255371095,52.96682579967336
2021-09-26 22:00:00+00:00,BNP.PA,40.7425422668457,4142484,38.787618255615236,58.37842143640587
2021-09-27 22:00:00+00:00,BNP.PA,40.66097640991211,6204607,38.883413314819336,61.79950442600339
2021-09-28 22:00:00+00:00,BNP.PA,40.97238540649414,3008697,38.95619983673096,62.389344736913834
2021-09-29 22:00:00+00:00,BNP.PA,41.1058464050293,4578672,39.03565940856934,67.89481091369356
2021-09-30 22:00:00+00:00,BNP.PA,40.69805145263672,3262085,39.12826061248779,60.93708131407093
2021-10-03 22:00:00+00:00,BNP.PA,40.3125,2174187,39.19257030487061,61.46711322387567
2021-10-04 22:00:00+00:00,BNP.PA,42.17353439331055,3433936,39.34236030578613,68.24839262121067
2021-10-05 22:00:00+00:00,BNP.PA,41.66934585571289,3120919,39.496866607666014,63.45657504700897
2021-10-06 22:00:00+00:00,BNP.PA,42.32923889160156,4022752,39.675714302062985,68.74409613736543
2021-10-07 22:00:00+00:00,BNP.PA,42.26250457763672,2512322,39.884396171569826,82.51616605483679
2021-10-10 22:00:00+00:00,BNP.PA,42.50718688964844,2173487,40.062045860290525,82.7111291543886
2021-10-11 22:00:00+00:00,BNP.PA,42.40337753295898,1991495,40.25721988677979,78.38296051749344
2021-10-12 22:00:00+00:00,BNP.PA,41.78798294067383,2570059,40.41297092437744,68.70740047659638
2021-10-13 22:00:00+00:00,BNP.PA,41.9881706237793,2301934,40.55962200164795,68.16865087265991
2021-10-14 22:00:00+00:00,BNP.PA,42.8185920715332,3628158,40.77014846801758,66.2036243068656
2021-10-17 22:00:00+00:00,BNP.PA,43.01136779785156,2531950,41.076485824584964,68.03183646759899
2021-10-18 22:00:00+00:00,BNP.PA,43.07809829711914,1632341,41.37858829498291,66.78484984857147
2021-10-19 22:00:00+00:00,BNP.PA,43.13741683959961,1695609,41.61875705718994,66.38755274157734
2021-10-20 22:00:00+00:00,BNP.PA,42.69995880126953,1632139,41.79378662109375,66.07136732243919
2021-10-21 22:00:00+00:00,BNP.PA,42.7889404296875,1472117,41.95740089416504,70.87494276291758
2021-10-24 22:00:00+00:00,BNP.PA,43.1596565246582,1791042,42.078256607055664,61.10174892506644
2021-10-25 22:00:00+00:00,BNP.PA,43.13741683959961,1776944,42.202078628540036,68.53932584269663
2021-10-26 22:00:00+00:00,BNP.PA,42.87049102783203,1814428,42.296983909606936,57.58826574707136
2021-10-27 22:00:00+00:00,BNP.PA,42.60357666015625,2673923,42.37187042236328,54.52763880167716
2021-10-28 22:00:00+00:00,BNP.PA,42.9298095703125,3305280,42.48345832824707,55.49130713213674
2021-10-31 23:00:00+00:00,BNP.PA,44.24216842651367,2958593,42.679941749572755,68.18188676284663
2021-11-01 23:00:00+00:00,BNP.PA,44.06422424316406,2436253,42.77447624206543,74.63888340626825
2021-11-02 23:00:00+00:00,BNP.PA,44.39787673950195,2451496,42.91090278625488,75.35107602312895
2021-11-03 23:00:00+00:00,BNP.PA,43.804718017578125,3309849,42.98467674255371,60.9195674194276
2021-11-04 23:00:00+00:00,BNP.PA,44.12353897094727,2996444,43.07772846221924,61.98085193991437
2021-11-07 23:00:00+00:00,BNP.PA,44.03456878662109,2197950,43.15409755706787,60.25443352836128
2021-11-08 23:00:00+00:00,BNP.PA,43.64901351928711,3114717,43.21637935638428,55.126291969910085
2021-11-09 23:00:00+00:00,BNP.PA,43.89369201660156,2432574,43.321664810180664,62.44210938146097
2021-11-10 23:00:00+00:00,BNP.PA,44.10129165649414,1924097,43.427320861816405,63.34838538954661
2021-11-11 23:00:00+00:00,BNP.PA,43.94559097290039,1781191,43.48367080688477,58.35966676242457
2021-11-14 23:00:00+00:00,BNP.PA,45.391414642333984,4036684,43.60267314910889,68.40197625848819
2021-11-15 23:00:00+00:00,BNP.PA,44.65737915039063,2863609,43.68163719177246,63.55459897170455
2021-11-16 23:00:00+00:00,BNP.PA,44.62030792236328,2305448,43.755781745910646,65.85081095861493
2021-11-17 23:00:00+00:00,BNP.PA,44.13095474243164,2823381,43.82733154296875,59.20456824271506
2021-11-18 23:00:00+00:00,BNP.PA,42.796348571777344,6061153,43.82770195007324,38.95809990275306
2021-11-21 23:00:00+00:00,BNP.PA,43.478477478027344,3210613,43.843642997741696,45.84644815187907
2021-11-22 23:00:00+00:00,BNP.PA,43.663841247558594,3422449,43.86996421813965,44.6831109477797
2021-11-23 23:00:00+00:00,BNP.PA,43.404335021972656,2890182,43.89665641784668,46.95258060020441
2021-11-24 23:00:00+00:00,BNP.PA,43.54520797729492,2252988,43.94373798370361,45.47561464744611
2021-11-25 23:00:00+00:00,BNP.PA,40.99463272094727,6938262,43.84697914123535,32.830789662032686
2021-11-28 23:00:00+00:00,BNP.PA,41.06136322021485,4279493,43.68793888092041,34.839252995665504
2021-11-29 23:00:00+00:00,BNP.PA,40.83893203735352,6784665,43.52667427062988,32.05573210798828
2021-11-30 23:00:00+00:00,BNP.PA,41.95851516723633,3981614,43.404706192016604,38.631016666207884
2021-12-01 23:00:00+00:00,BNP.PA,41.854713439941406,3616387,43.30720596313476,38.844944791623824
2021-12-02 23:00:00+00:00,BNP.PA,41.64710235595703,3232309,43.18338413238526,26.98264181525778
2021-12-05 23:00:00+00:00,BNP.PA,42.51460266113281,3317500,43.10738582611084,37.04039350676911
2021-12-06 23:00:00+00:00,BNP.PA,43.19672775268555,3616051,43.08477153778076,42.01329722460135
2021-12-07 23:00:00+00:00,BNP.PA,43.100341796875,3158275,43.045104026794434,43.951249808016335
2021-12-08 23:00:00+00:00,BNP.PA,42.57391357421875,2108997,42.96873512268066,48.557685648193036
2021-12-09 23:00:00+00:00,BNP.PA,42.0474853515625,2229668,42.87382984161377,40.52993353488962
2021-12-12 23:00:00+00:00,BNP.PA,41.52106094360352,1999697,42.680312156677246,36.43192374860809
2021-12-13 23:00:00+00:00,BNP.PA,41.58779144287109,2791044,42.52683277130127,38.20981846632258
2021-12-14 23:00:00+00:00,BNP.PA,41.43950271606445,2114058,42.36779251098633,36.34617325383736
2021-12-15 23:00:00+00:00,BNP.PA,42.23284912109375,3846669,42.272887229919434,60.39851174782494
2021-12-16 23:00:00+00:00,BNP.PA,41.64710235595703,6650342,42.21542491912842,54.52459727465706
2021-12-19 23:00:00+00:00,BNP.PA,41.83246612548828,3470703,42.133124351501465,57.718850783327795
2021-12-20 23:00:00+00:00,BNP.PA,43.641597747802734,3520999,42.13201217651367,61.81058731445329
2021-12-21 23:00:00+00:00,BNP.PA,44.00490951538086,2012595,42.162040901184085,64.55821026743818
2021-12-22 23:00:00+00:00,BNP.PA,44.486846923828125,2387034,42.209122848510745,68.53825082179506
2021-12-23 23:00:00+00:00,BNP.PA,44.30148696899414,450529,42.37446556091309,62.80551848269616
2021-12-26 23:00:00+00:00,BNP.PA,44.76860427856445,1149917,42.559827613830564,61.62286516327832
2021-12-27 23:00:00+00:00,BNP.PA,45.09483337402344,1517534,42.772622680664064,64.26298646385183
2021-12-28 23:00:00+00:00,BNP.PA,45.01327896118164,1411777,42.92536087036133,68.62972680537622
2021-12-29 23:00:00+00:00,BNP.PA,44.983619689941406,1538504,43.08180618286133,74.2647652242338
2021-12-30 23:00:00+00:00,BNP.PA,45.05776596069336,407780,43.252339363098145,81.58943809107159
2022-01-02 23:00:00+00:00,BNP.PA,45.3765869140625,2177649,43.39543857574463,82.38279125634324
2022-01-03 23:00:00+00:00,BNP.PA,46.89655303955078,3614427,43.58042984008789,87.78235751189965
2022-01-04 23:00:00+00:00,BNP.PA,46.955867767333984,3910434,43.77320613861084,86.4000197565592
2022-01-05 23:00:00+00:00,BNP.PA,47.5935173034668,3645405,44.024186325073245,95.46493131043623
2022-01-06 23:00:00+00:00,BNP.PA,47.823360443115234,3446590,44.31298007965088,95.49556857112563
2022-01-09 23:00:00+00:00,BNP.PA,47.45264053344727,3137609,44.609559059143066,87.03183937086341
2022-01-10 23:00:00+00:00,BNP.PA,47.71955871582031,2376607,44.91614742279053,86.78426777332295
2022-01-11 23:00:00+00:00,BNP.PA,48.43876647949219,3191797,45.26611061096192,87.37741967606333
2022-01-12 23:00:00+00:00,BNP.PA,49.64732360839844,3697141,45.63683433532715,92.3620251128896
2022-01-13 23:00:00+00:00,BNP.PA,49.15797424316406,3351548,46.0123779296875,84.66056863180998
2022-01-16 23:00:00+00:00,BNP.PA,48.97261047363281,2175118,46.369385147094725,81.31750045595933
2022-01-17 23:00:00+00:00,BNP.PA,48.94295501708984,2583320,46.634453010559085,82.00493740628961
2022-01-18 23:00:00+00:00,BNP.PA,48.49066925048828,3220620,46.858740997314456,76.72323583716641
2022-01-19 23:00:00+00:00,BNP.PA,47.53419876098633,3365869,47.011108589172366,66.63347736431506
2022-01-20 23:00:00+00:00,BNP.PA,46.29598236083984,4637406,47.11083335876465,55.49646376695249
2022-01-23 23:00:00+00:00,BNP.PA,44.56099319458008,4598614,47.10045280456543,36.38719626754201
2022-01-24 23:00:00+00:00,BNP.PA,46.01423263549805,3903495,47.14642276763916,45.2788248281898
2022-01-25 23:00:00+00:00,BNP.PA,47.41556930541992,3592168,47.266537284851076,49.17126738103579
2022-01-26 23:00:00+00:00,BNP.PA,47.823360443115234,4330710,47.40852432250976,50.0
2022-01-27 23:00:00+00:00,BNP.PA,46.548072814941406,4386592,47.483039665222165,46.173140278865745
2022-01-30 23:00:00+00:00,BNP.PA,46.71118927001953,3259697,47.54976978302002,45.696197502948564
2022-01-31 23:00:00+00:00,BNP.PA,47.615753173828125,2627765,47.58572978973389,46.54202563685018
2022-02-01 23:00:00+00:00,BNP.PA,47.059669494628906,4933764,47.59091987609863,38.49701376618179
2022-02-02 23:00:00+00:00,BNP.PA,47.18571853637695,4685476,47.57052993774414,40.940029642942385
2022-02-03 23:00:00+00:00,BNP.PA,47.67507553100586,5753921,47.56311569213867,44.20144951402719
2022-02-06 23:00:00+00:00,BNP.PA,48.7056884765625,4012413,47.62576808929443,49.02675051277191
2022-02-07 23:00:00+00:00,BNP.PA,48.93553161621094,5928287,47.68656673431396,51.85871129265371
2022-02-08 23:00:00+00:00,BNP.PA,49.46196365356445,4639837,47.73772659301758,58.35476504909841
2022-02-09 23:00:00+00:00,BNP.PA,49.35074234008789,4697568,47.72289752960205,64.67234588015171
2022-02-10 23:00:00+00:00,BNP.PA,48.11994171142578,5486958,47.67099590301514,67.96408096493704
2022-02-13 23:00:00+00:00,BNP.PA,45.78438568115234,5870770,47.51158466339111,48.934715170279695
2022-02-14 23:00:00+00:00,BNP.PA,47.10416030883789,5033747,47.41964492797852,48.545699807813044
2022-02-15 23:00:00+00:00,BNP.PA,46.52583312988281,3417509,47.321403121948244,44.03546814891349
2022-02-16 23:00:00+00:00,BNP.PA,45.98457717895508,3056110,47.24392204284668,47.22224207151387
2022-02-17 23:00:00+00:00,BNP.PA,45.910423278808594,3610563,47.224644088745116,46.017687027337956
2022-02-20 23:00:00+00:00,BNP.PA,45.27278518676758,3342508,47.26023368835449,38.03033249910062
2022-02-21 23:00:00+00:00,BNP.PA,44.983619689941406,5123430,47.20870304107666,39.09659168316198
2022-02-22 23:00:00+00:00,BNP.PA,44.1531982421875,3938029,47.045584487915036,35.17041144913627
2022-02-23 23:00:00+00:00,BNP.PA,40.84634399414063,10862668,46.69673366546631,23.820343227655044
2022-02-24 23:00:00+00:00,BNP.PA,42.077144622802734,8334214,46.47318725585937,24.971977962622873
2022-02-27 23:00:00+00:00,BNP.PA,38.933406829833984,9992267,46.0842981338501,19.045436675886933
2022-02-28 23:00:00+00:00,BNP.PA,36.28273010253906,9078086,45.51764698028565,13.952525545727099
2022-03-01 23:00:00+00:00,BNP.PA,37.04642105102539,8546584,45.01698455810547,17.50537059849684
2022-03-02 23:00:00+00:00,BNP.PA,37.63587188720703,6764882,44.539492225646974,21.341695363177706
2022-03-03 23:00:00+00:00,BNP.PA,34.99261474609375,9905718,43.905369186401366,20.988623102055726
2022-03-06 23:00:00+00:00,BNP.PA,33.58757019042969,11232668,43.14946327209473,13.829355231692432
2022-03-07 23:00:00+00:00,BNP.PA,34.67379379272461,9239001,42.43637638092041,19.12304605394573
2022-03-08 23:00:00+00:00,BNP.PA,38.12522888183594,8940185,41.86953964233398,32.22072087387562
2022-03-09 23:00:00+00:00,BNP.PA,36.586727142333984,6489280,41.23133888244629,30.21866093787861
2022-03-10 23:00:00+00:00,BNP.PA,36.35316848754883,6630303,40.64300022125244,30.745830776512605
2022-03-13 23:00:00+00:00,BNP.PA,37.82123565673828,4571552,40.24484272003174,35.287843541393585
2022-03-14 23:00:00+00:00,BNP.PA,38.02884292602539,5034069,39.791076850891116,37.08971819313325
2022-03-15 23:00:00+00:00,BNP.PA,40.29767227172852,7170956,39.4796688079834,48.79045326698126
2022-03-16 23:00:00+00:00,BNP.PA,39.33378982543945,4871296,39.147129440307616,43.880255003415776
2022-03-17 23:00:00+00:00,BNP.PA,39.55622100830078,8395483,38.82941932678223,51.5975610400473
2022-03-20 23:00:00+00:00,BNP.PA,39.08169555664063,2714810,38.519864845275876,58.08178493366332
2022-03-21 23:00:00+00:00,BNP.PA,39.741580963134766,2800581,38.25776290893555,57.82898653120004
2022-03-22 23:00:00+00:00,BNP.PA,38.72580337524414,3538842,37.98639316558838,53.08954544422374
2022-03-23 23:00:00+00:00,BNP.PA,37.88796615600586,4128576,37.83847427368164,59.143057109850545
