Date,Symbol,Close,Volume
2021-05-20 00:00:00+02:00,TTE.PA,29.037904739379883,5630563
2021-05-21 00:00:00+02:00,TTE.PA,29.38068389892578,5191318
2021-05-24 00:00:00+02:00,TTE.PA,29.41082191467285,2131708
2021-05-25 00:00:00+02:00,TTE.PA,28.875944137573242,4614236
2021-05-26 00:00:00+02:00,TTE.PA,28.981412887573242,3996706
2021-05-27 00:00:00+02:00,TTE.PA,28.661231994628906,10773976
2021-05-28 00:00:00+02:00,TTE.PA,28.736572265625,3778193
2021-05-31 00:00:00+02:00,TTE.PA,28.555774688720703,3784945
2021-06-01 00:00:00+02:00,TTE.PA,29.24507713317871,5737898
2021-06-02 00:00:00+02:00,TTE.PA,29.90049171447754,6476694
2021-06-03 00:00:00+02:00,TTE.PA,29.90049171447754,0
2021-06-04 00:00:00+02:00,TTE.PA,29.90049171447754,0
2021-06-07 00:00:00+02:00,TTE.PA,29.74983024597168,4477409
2021-06-08 00:00:00+02:00,TTE.PA,29.859058380126953,3500343
2021-06-09 00:00:00+02:00,TTE.PA,30.145328521728516,4908829
2021-06-10 00:00:00+02:00,TTE.PA,29.998430252075195,4004846
2021-06-11 00:00:00+02:00,TTE.PA,30.382640838623047,4677485
2021-06-14 00:00:00+02:00,TTE.PA,30.80074691772461,8826255
2021-06-15 00:00:00+02:00,TTE.PA,30.823339462280273,5767933
2021-06-16 00:00:00+02:00,TTE.PA,30.849720001220703,5243878
2021-06-17 00:00:00+02:00,TTE.PA,30.676443099975586,5382637
2021-06-18 00:00:00+02:00,TTE.PA,29.783723831176758,14265235
2021-06-21 00:00:00+02:00,TTE.PA,30.103904724121094,5469003
2021-06-22 00:00:00+02:00,TTE.PA,30.28847312927246,4162999
2021-06-23 00:00:00+02:00,TTE.PA,30.164161682128906,4588506
2021-06-24 00:00:00+02:00,TTE.PA,30.834396362304688,7850826
2021-06-25 00:00:00+02:00,TTE.PA,30.58928680419922,4578906
2021-06-28 00:00:00+02:00,TTE.PA,29.708404541015625,6645101
2021-06-29 00:00:00+02:00,TTE.PA,29.57053565979004,4976165
2021-06-30 00:00:00+02:00,TTE.PA,29.22584342956543,8577424
2021-07-01 00:00:00+02:00,TTE.PA,29.689254760742188,5199871
2021-07-02 00:00:00+02:00,TTE.PA,29.57819938659668,4086623
2021-07-05 00:00:00+02:00,TTE.PA,29.650962829589844,2679466
2021-07-06 00:00:00+02:00,TTE.PA,29.034364700317383,6256509
2021-07-07 00:00:00+02:00,TTE.PA,28.701152801513672,8986114
2021-07-08 00:00:00+02:00,TTE.PA,28.417739868164062,8889739
2021-07-09 00:00:00+02:00,TTE.PA,28.685834884643555,6140096
2021-07-12 00:00:00+02:00,TTE.PA,28.701152801513672,4356696
2021-07-13 00:00:00+02:00,TTE.PA,28.48667335510254,5542747
2021-07-14 00:00:00+02:00,TTE.PA,28.42156982421875,3785439
2021-07-15 00:00:00+02:00,TTE.PA,28.06922149658203,6735172
2021-07-16 00:00:00+02:00,TTE.PA,27.79347038269043,7249288
2021-07-19 00:00:00+02:00,TTE.PA,26.724933624267578,10678934
2021-07-20 00:00:00+02:00,TTE.PA,26.70578384399414,8737348
2021-07-21 00:00:00+02:00,TTE.PA,27.418136596679688,8255255
2021-07-22 00:00:00+02:00,TTE.PA,27.299415588378906,4283311
2021-07-23 00:00:00+02:00,TTE.PA,27.295583724975586,4478444
2021-07-26 00:00:00+02:00,TTE.PA,27.927518844604492,4784517
2021-07-27 00:00:00+02:00,TTE.PA,27.91986083984375,4116038
2021-07-28 00:00:00+02:00,TTE.PA,28.1190128326416,4214433
2021-07-29 00:00:00+02:00,TTE.PA,28.72795867919922,6659171
2021-07-30 00:00:00+02:00,TTE.PA,28.11135482788086,8155157
2021-08-02 00:00:00+02:00,TTE.PA,28.10368537902832,4488857
2021-08-03 00:00:00+02:00,TTE.PA,28.869665145874023,7324353
2021-08-04 00:00:00+02:00,TTE.PA,28.79306983947754,4702013
2021-08-05 00:00:00+02:00,TTE.PA,28.858173370361328,4239949
2021-08-06 00:00:00+02:00,TTE.PA,29.057334899902344,4160940
2021-08-09 00:00:00+02:00,TTE.PA,28.965410232543945,3820417
2021-08-10 00:00:00+02:00,TTE.PA,28.823713302612305,4244872
2021-08-11 00:00:00+02:00,TTE.PA,29.229671478271484,3640347
2021-08-12 00:00:00+02:00,TTE.PA,29.356063842773438,3596049
2021-08-13 00:00:00+02:00,TTE.PA,29.275636672973633,4086224
2021-08-16 00:00:00+02:00,TTE.PA,28.91562271118164,4006558
2021-08-17 00:00:00+02:00,TTE.PA,28.97307586669922,4064003
2021-08-18 00:00:00+02:00,TTE.PA,28.896474838256836,3754908
2021-08-19 00:00:00+02:00,TTE.PA,27.80879020690918,10540641
2021-08-20 00:00:00+02:00,TTE.PA,27.93134880065918,5835436
2021-08-23 00:00:00+02:00,TTE.PA,28.402421951293945,5853018
2021-08-24 00:00:00+02:00,TTE.PA,28.463699340820312,4120930
2021-08-25 00:00:00+02:00,TTE.PA,28.59774398803711,2625755
2021-08-26 00:00:00+02:00,TTE.PA,28.578596115112305,2685683
2021-08-27 00:00:00+02:00,TTE.PA,28.91562271118164,3126438
2021-08-30 00:00:00+02:00,TTE.PA,28.881153106689453,2212395
2021-08-31 00:00:00+02:00,TTE.PA,28.605405807495117,9453228
2021-09-01 00:00:00+02:00,TTE.PA,28.417739868164062,4650752
2021-09-02 00:00:00+02:00,TTE.PA,28.785409927368164,4043538
2021-09-03 00:00:00+02:00,TTE.PA,28.544130325317383,3745680
2021-09-06 00:00:00+02:00,TTE.PA,28.85051918029785,2980357
2021-09-07 00:00:00+02:00,TTE.PA,28.812223434448242,2713500
2021-09-08 00:00:00+02:00,TTE.PA,28.540294647216797,4265614
2021-09-09 00:00:00+02:00,TTE.PA,28.299009323120117,5052232
2021-09-10 00:00:00+02:00,TTE.PA,28.057735443115234,5242783
2021-09-13 00:00:00+02:00,TTE.PA,28.91562271118164,6317875
2021-09-14 00:00:00+02:00,TTE.PA,28.988386154174805,5673389
2021-09-15 00:00:00+02:00,TTE.PA,29.635643005371094,9334848
2021-09-16 00:00:00+02:00,TTE.PA,29.65862464904785,7340521
2021-09-17 00:00:00+02:00,TTE.PA,29.405847549438477,11808387
2021-09-20 00:00:00+02:00,TTE.PA,28.988386154174805,6943257
2021-09-21 00:00:00+02:00,TTE.PA,29.697799682617188,9358190
2021-09-22 00:00:00+02:00,TTE.PA,30.457883834838867,8707498
2021-09-23 00:00:00+02:00,TTE.PA,30.894451141357422,6660186
2021-09-24 00:00:00+02:00,TTE.PA,30.94511604309082,5267276
2021-09-27 00:00:00+02:00,TTE.PA,32.00923156738281,12904333
2021-09-28 00:00:00+02:00,TTE.PA,32.426307678222656,13880191
2021-09-29 00:00:00+02:00,TTE.PA,31.989736557006836,8722511
2021-09-30 00:00:00+02:00,TTE.PA,32.22361373901367,10163250
2021-10-01 00:00:00+02:00,TTE.PA,32.176841735839844,6843143
2021-10-04 00:00:00+02:00,TTE.PA,32.812198638916016,8850439
2021-10-05 00:00:00+02:00,TTE.PA,33.79444885253906,11031582
2021-10-06 00:00:00+02:00,TTE.PA,33.33060836791992,11594677
2021-10-07 00:00:00+02:00,TTE.PA,33.283843994140625,8205608
2021-10-08 00:00:00+02:00,TTE.PA,33.79444885253906,7492965
2021-10-11 00:00:00+02:00,TTE.PA,34.47267532348633,7165322
2021-10-12 00:00:00+02:00,TTE.PA,34.06730651855469,5690310
2021-10-13 00:00:00+02:00,TTE.PA,33.735992431640625,6009732
2021-10-14 00:00:00+02:00,TTE.PA,34.145259857177734,5392985
2021-10-15 00:00:00+02:00,TTE.PA,34.655879974365234,8019827
2021-10-18 00:00:00+02:00,TTE.PA,34.80790710449219,5862350
2021-10-19 00:00:00+02:00,TTE.PA,34.94822311401367,5657379
2021-10-20 00:00:00+02:00,TTE.PA,34.97550964355469,4801321
2021-10-21 00:00:00+02:00,TTE.PA,34.47267532348633,4341551
2021-10-22 00:00:00+02:00,TTE.PA,34.1491584777832,5061555
2021-10-25 00:00:00+02:00,TTE.PA,34.242706298828125,4097437
2021-10-26 00:00:00+02:00,TTE.PA,34.102386474609375,4954047
2021-10-27 00:00:00+02:00,TTE.PA,34.01662826538086,4623519
2021-10-28 00:00:00+02:00,TTE.PA,33.75157165527344,5903395
2021-10-29 00:00:00+02:00,TTE.PA,33.8100471496582,7805387
2021-11-01 00:00:00+01:00,TTE.PA,33.93478012084961,4807172
2021-11-02 00:00:00+01:00,TTE.PA,34.04781723022461,5957680
2021-11-03 00:00:00+01:00,TTE.PA,33.451438903808594,6578422
2021-11-04 00:00:00+01:00,TTE.PA,33.71650314331055,4889313
2021-11-05 00:00:00+01:00,TTE.PA,33.84123611450195,5733591
2021-11-08 00:00:00+01:00,TTE.PA,33.911399841308594,5847805
2021-11-09 00:00:00+01:00,TTE.PA,33.93867492675781,5497680
2021-11-10 00:00:00+01:00,TTE.PA,34.23491287231445,6752352
2021-11-11 00:00:00+01:00,TTE.PA,34.19593811035156,5283755
2021-11-12 00:00:00+01:00,TTE.PA,33.65803146362305,5638576
2021-11-15 00:00:00+01:00,TTE.PA,34.020530700683594,4850767
2021-11-16 00:00:00+01:00,TTE.PA,34.19203567504883,6712875
2021-11-17 00:00:00+01:00,TTE.PA,33.94257354736328,5446414
2021-11-18 00:00:00+01:00,TTE.PA,33.57617950439453,6178698
2021-11-19 00:00:00+01:00,TTE.PA,32.660179138183594,12727917
2021-11-22 00:00:00+01:00,TTE.PA,33.04996109008789,7472702
2021-11-23 00:00:00+01:00,TTE.PA,33.43195724487305,6764292
2021-11-24 00:00:00+01:00,TTE.PA,33.61125564575195,6418515
2021-11-25 00:00:00+01:00,TTE.PA,33.58787155151367,4557711
2021-11-26 00:00:00+01:00,TTE.PA,31.596057891845703,15479769
2021-11-29 00:00:00+01:00,TTE.PA,32.11837387084961,9637094
2021-11-30 00:00:00+01:00,TTE.PA,31.65842628479004,14105234
2021-12-01 00:00:00+01:00,TTE.PA,32.69136047363281,8058706
2021-12-02 00:00:00+01:00,TTE.PA,32.76152420043945,8494764
2021-12-03 00:00:00+01:00,TTE.PA,33.003196716308594,7821778
2021-12-06 00:00:00+01:00,TTE.PA,33.8646125793457,7791727
2021-12-07 00:00:00+01:00,TTE.PA,34.51945877075195,7929206
2021-12-08 00:00:00+01:00,TTE.PA,34.4804801940918,6448620
2021-12-09 00:00:00+01:00,TTE.PA,34.2661018371582,4942452
2021-12-10 00:00:00+01:00,TTE.PA,34.37134552001953,4442611
2021-12-13 00:00:00+01:00,TTE.PA,33.87630844116211,5979628
2021-12-14 00:00:00+01:00,TTE.PA,34.0906982421875,6375347
2021-12-15 00:00:00+01:00,TTE.PA,33.743778228759766,6793530
2021-12-16 00:00:00+01:00,TTE.PA,34.827388763427734,9137943
2021-12-17 00:00:00+01:00,TTE.PA,34.03612518310547,13753862
2021-12-20 00:00:00+01:00,TTE.PA,33.80615234375,7655859
2021-12-21 00:00:00+01:00,TTE.PA,34.613014221191406,5664033
2021-12-22 00:00:00+01:00,TTE.PA,34.854679107666016,5164530
2021-12-23 00:00:00+01:00,TTE.PA,35.17428970336914,5517384
2021-12-24 00:00:00+01:00,TTE.PA,34.90534973144531,1043080
2021-12-27 00:00:00+01:00,TTE.PA,35.04566955566406,3282268
2021-12-28 00:00:00+01:00,TTE.PA,35.27953338623047,2916252
2021-12-29 00:00:00+01:00,TTE.PA,34.88975143432617,4141465
2021-12-30 00:00:00+01:00,TTE.PA,35.0027961730957,4099251
2021-12-31 00:00:00+01:00,TTE.PA,34.79230880737305,1711261
2022-01-03 00:00:00+01:00,TTE.PA,35.59941482543945,5436592
2022-01-04 00:00:00+01:00,TTE.PA,35.900089263916016,5584211
2022-01-05 00:00:00+01:00,TTE.PA,36.33133316040039,5641479
2022-01-06 00:00:00+01:00,TTE.PA,36.34716033935547,5444172
2022-01-07 00:00:00+01:00,TTE.PA,36.76258087158203,5732405
2022-01-10 00:00:00+01:00,TTE.PA,36.98413848876953,5681747
2022-01-11 00:00:00+01:00,TTE.PA,37.66462326049805,6505491
2022-01-12 00:00:00+01:00,TTE.PA,38.81989288330078,9331583
2022-01-13 00:00:00+01:00,TTE.PA,38.618125915527344,6197728
2022-01-14 00:00:00+01:00,TTE.PA,39.195743560791016,6533053
2022-01-17 00:00:00+01:00,TTE.PA,39.3065185546875,3805535
2022-01-18 00:00:00+01:00,TTE.PA,39.896026611328125,8906341
2022-01-19 00:00:00+01:00,TTE.PA,40.560691833496094,8139395
2022-01-20 00:00:00+01:00,TTE.PA,40.10176086425781,6354172
2022-01-21 00:00:00+01:00,TTE.PA,39.263004302978516,9987592
2022-01-24 00:00:00+01:00,TTE.PA,37.913883209228516,9884998
2022-01-25 00:00:00+01:00,TTE.PA,38.855499267578125,8177125
2022-01-26 00:00:00+01:00,TTE.PA,40.41034698486328,10006277
2022-01-27 00:00:00+01:00,TTE.PA,40.940513610839844,8553119
2022-01-28 00:00:00+01:00,TTE.PA,40.54486846923828,9191640
2022-01-31 00:00:00+01:00,TTE.PA,39.73777389526367,7585497
2022-02-01 00:00:00+01:00,TTE.PA,40.592350006103516,5651831
2022-02-02 00:00:00+01:00,TTE.PA,39.76150894165039,5459094
2022-02-03 00:00:00+01:00,TTE.PA,39.33422088623047,13793140
2022-02-04 00:00:00+01:00,TTE.PA,40.33122253417969,7789174
2022-02-07 00:00:00+01:00,TTE.PA,40.53695297241211,5365826
2022-02-08 00:00:00+01:00,TTE.PA,40.58443832397461,6931199
2022-02-09 00:00:00+01:00,TTE.PA,41.46274948120117,6436455
2022-02-10 00:00:00+01:00,TTE.PA,41.09084701538086,6299551
2022-02-11 00:00:00+01:00,TTE.PA,41.34405517578125,5570067
2022-02-14 00:00:00+01:00,TTE.PA,40.45782470703125,7999873
2022-02-15 00:00:00+01:00,TTE.PA,40.35496520996094,7559606
2022-02-16 00:00:00+01:00,TTE.PA,40.68729782104492,4714726
2022-02-17 00:00:00+01:00,TTE.PA,40.07802200317383,5859702
2022-02-18 00:00:00+01:00,TTE.PA,40.08592987060547,6486390
2022-02-21 00:00:00+01:00,TTE.PA,39.516212463378906,6145128
2022-02-22 00:00:00+01:00,TTE.PA,39.47269821166992,6588023
2022-02-23 00:00:00+01:00,TTE.PA,39.195743560791016,5897010
2022-02-24 00:00:00+01:00,TTE.PA,37.68046188354492,18829075
2022-02-25 00:00:00+01:00,TTE.PA,38.19478225708008,10597115
2022-02-28 00:00:00+01:00,TTE.PA,36.07416534423828,17814292
2022-03-01 00:00:00+01:00,TTE.PA,35.09299087524414,14935059
2022-03-02 00:00:00+01:00,TTE.PA,37.96135711669922,19496825
2022-03-03 00:00:00+01:00,TTE.PA,36.537071228027344,10922562
2022-03-04 00:00:00+01:00,TTE.PA,35.21167755126953,10794060
2022-03-07 00:00:00+01:00,TTE.PA,35.52028274536133,13924706
2022-03-08 00:00:00+01:00,TTE.PA,36.188907623291016,14726942
2022-03-09 00:00:00+01:00,TTE.PA,36.57663345336914,14321264
2022-03-10 00:00:00+01:00,TTE.PA,36.16121292114258,12006495
2022-03-11 00:00:00+01:00,TTE.PA,36.07416534423828,10974577
2022-03-14 00:00:00+01:00,TTE.PA,36.20077133178711,7542301
2022-03-15 00:00:00+01:00,TTE.PA,36.20473098754883,9011242
2022-03-16 00:00:00+01:00,TTE.PA,36.034603118896484,9554064
2022-03-17 00:00:00+01:00,TTE.PA,36.4065055847168,9187133
2022-03-18 00:00:00+01:00,TTE.PA,36.00691223144531,20405549
2022-03-21 00:00:00+01:00,TTE.PA,36.220558166503906,7544828
2022-03-22 00:00:00+01:00,TTE.PA,36.91501998901367,9074292
2022-03-23 00:00:00+01:00,TTE.PA,37.200035095214844,6638858
2022-03-24 00:00:00+01:00,TTE.PA,37.48103713989258,7239142
2022-03-25 00:00:00+01:00,TTE.PA,38.21562957763672,6296989
2022-03-28 00:00:00+02:00,TTE.PA,37.48504638671875,7343974
2022-03-29 00:00:00+02:00,TTE.PA,36.77854537963867,9838729
2022-03-30 00:00:00+02:00,TTE.PA,37.70582962036133,6483258
2022-03-31 00:00:00+02:00,TTE.PA,36.955162048339844,6495026
2022-04-01 00:00:00+02:00,TTE.PA,37.5372314453125,6071152
2022-04-04 00:00:00+02:00,TTE.PA,37.44892501831055,4690279
2022-04-05 00:00:00+02:00,TTE.PA,37.171932220458984,5262056
2022-04-06 00:00:00+02:00,TTE.PA,36.650081634521484,6068545
2022-04-07 00:00:00+02:00,TTE.PA,36.05597686767578,6334970
2022-04-08 00:00:00+02:00,TTE.PA,36.65811538696289,5623325
2022-04-11 00:00:00+02:00,TTE.PA,37.432857513427734,6022190
2022-04-12 00:00:00+02:00,TTE.PA,37.272281646728516,5575258
2022-04-13 00:00:00+02:00,TTE.PA,37.721885681152344,5133546
2022-04-14 00:00:00+02:00,TTE.PA,37.48504638671875,4758738
2022-04-19 00:00:00+02:00,TTE.PA,38.01091003417969,5924175
2022-04-20 00:00:00+02:00,TTE.PA,37.76203155517578,5094582
2022-04-21 00:00:00+02:00,TTE.PA,37.8543586730957,6047792
2022-04-22 00:00:00+02:00,TTE.PA,36.82670593261719,5622015
2022-04-25 00:00:00+02:00,TTE.PA,35.349464416503906,7062909
2022-04-26 00:00:00+02:00,TTE.PA,35.9315299987793,7962378
2022-04-27 00:00:00+02:00,TTE.PA,36.232601165771484,6046151
2022-04-28 00:00:00+02:00,TTE.PA,37.55729675292969,7544258
2022-04-29 00:00:00+02:00,TTE.PA,37.91456985473633,6109500
2022-05-02 00:00:00+02:00,TTE.PA,37.717872619628906,5828178
2022-05-03 00:00:00+02:00,TTE.PA,39.17905807495117,7052181
2022-05-04 00:00:00+02:00,TTE.PA,39.19913101196289,6933231
2022-05-05 00:00:00+02:00,TTE.PA,39.75310134887695,8170451
2022-05-06 00:00:00+02:00,TTE.PA,40.62419128417969,9701008
2022-05-09 00:00:00+02:00,TTE.PA,38.64515686035156,7183004
2022-05-10 00:00:00+02:00,TTE.PA,38.653194427490234,5848216
2022-05-11 00:00:00+02:00,TTE.PA,40.4234733581543,8797325
2022-05-12 00:00:00+02:00,TTE.PA,39.636680603027344,7785862
2022-05-13 00:00:00+02:00,TTE.PA,41.009559631347656,7967412
2022-05-16 00:00:00+02:00,TTE.PA,41.515342712402344,6645780
2022-05-17 00:00:00+02:00,TTE.PA,42.01312255859375,7078811
2022-05-18 00:00:00+02:00,TTE.PA,41.8926887512207,5409262
2022-05-19 00:00:00+02:00,TTE.PA,41.3708381652832,5656368
2022-05-20 00:00:00+02:00,TTE.PA,41.515342712402344,6462269
2022-05-23 00:00:00+02:00,TTE.PA,42.783851623535156,7359549
2022-05-24 00:00:00+02:00,TTE.PA,42.10946273803711,5431602
2022-05-25 00:00:00+02:00,TTE.PA,43.31373596191406,8414560
2022-05-26 00:00:00+02:00,TTE.PA,44.25305938720703,6201292
2022-05-27 00:00:00+02:00,TTE.PA,44.06037902832031,6085373
2022-05-30 00:00:00+02:00,TTE.PA,44.30124282836914,4780314
2022-05-31 00:00:00+02:00,TTE.PA,44.630409240722656,12431159
2022-06-01 00:00:00+02:00,TTE.PA,43.45021438598633,6996945
2022-06-02 00:00:00+02:00,TTE.PA,43.490360260009766,4883491
2022-06-03 00:00:00+02:00,TTE.PA,43.7392463684082,3146284
2022-06-06 00:00:00+02:00,TTE.PA,44.55012130737305,4635253
2022-06-07 00:00:00+02:00,TTE.PA,44.72675323486328,4925987
2022-06-08 00:00:00+02:00,TTE.PA,45.37705612182617,6888933
2022-06-09 00:00:00+02:00,TTE.PA,44.72675323486328,6628185
2022-06-10 00:00:00+02:00,TTE.PA,43.755306243896484,7594810
2022-06-13 00:00:00+02:00,TTE.PA,42.8320198059082,7799410
2022-06-14 00:00:00+02:00,TTE.PA,43.4181022644043,6886090
2022-06-15 00:00:00+02:00,TTE.PA,42.976531982421875,7704110
2022-06-16 00:00:00+02:00,TTE.PA,41.724090576171875,7330449
2022-06-17 00:00:00+02:00,TTE.PA,39.61260223388672,16928170
2022-06-20 00:00:00+02:00,TTE.PA,40.34318923950195,6026167
2022-06-21 00:00:00+02:00,TTE.PA,41.0835075378418,5380452
2022-06-22 00:00:00+02:00,TTE.PA,39.89981460571289,6997764
2022-06-23 00:00:00+02:00,TTE.PA,39.126949310302734,6561491
2022-06-24 00:00:00+02:00,TTE.PA,40.31471252441406,6726853
2022-06-27 00:00:00+02:00,TTE.PA,40.67673873901367,5031536
2022-06-28 00:00:00+02:00,TTE.PA,41.20553207397461,5344547
2022-06-29 00:00:00+02:00,TTE.PA,41.45773696899414,6183440
2022-06-30 00:00:00+02:00,TTE.PA,40.977745056152344,7951972
2022-07-01 00:00:00+02:00,TTE.PA,40.79876708984375,6672745
2022-07-04 00:00:00+02:00,TTE.PA,42.65362548828125,5655336
2022-07-05 00:00:00+02:00,TTE.PA,39.916080474853516,6941767
2022-07-06 00:00:00+02:00,TTE.PA,38.756797790527344,8692108
2022-07-07 00:00:00+02:00,TTE.PA,40.16828155517578,6977326
2022-07-08 00:00:00+02:00,TTE.PA,40.08285903930664,4266297
2022-07-11 00:00:00+02:00,TTE.PA,39.798118591308594,3400071
2022-07-12 00:00:00+02:00,TTE.PA,39.26525115966797,5045734
2022-07-13 00:00:00+02:00,TTE.PA,39.330345153808594,4912501
2022-07-14 00:00:00+02:00,TTE.PA,37.49581527709961,6375847
2022-07-15 00:00:00+02:00,TTE.PA,38.67137908935547,5618585
2022-07-18 00:00:00+02:00,TTE.PA,39.574398040771484,3862460
2022-07-19 00:00:00+02:00,TTE.PA,39.94455337524414,4245206
2022-07-20 00:00:00+02:00,TTE.PA,40.025909423828125,3485514
2022-07-21 00:00:00+02:00,TTE.PA,38.95611572265625,5268507
2022-07-22 00:00:00+02:00,TTE.PA,39.488983154296875,4695108
2022-07-25 00:00:00+02:00,TTE.PA,39.94455337524414,4106096
2022-07-26 00:00:00+02:00,TTE.PA,40.025909423828125,3976500
2022-07-27 00:00:00+02:00,TTE.PA,40.46929168701172,3628557
2022-07-28 00:00:00+02:00,TTE.PA,39.12288284301758,6537052
2022-07-29 00:00:00+02:00,TTE.PA,40.481483459472656,7249813
2022-08-01 00:00:00+02:00,TTE.PA,39.82252502441406,4625194
2022-08-02 00:00:00+02:00,TTE.PA,39.24491882324219,5363885
2022-08-03 00:00:00+02:00,TTE.PA,39.574398040771484,5484815
2022-08-04 00:00:00+02:00,TTE.PA,39.57032775878906,5443280
2022-08-05 00:00:00+02:00,TTE.PA,39.77371597290039,5624000
2022-08-08 00:00:00+02:00,TTE.PA,40.53030014038086,4433097
2022-08-09 00:00:00+02:00,TTE.PA,41.36824035644531,5807127
2022-08-10 00:00:00+02:00,TTE.PA,41.11604690551758,4828451
2022-08-11 00:00:00+02:00,TTE.PA,42.303810119628906,5853954
2022-08-12 00:00:00+02:00,TTE.PA,42.246864318847656,4923926
2022-08-15 00:00:00+02:00,TTE.PA,41.25434875488281,4366322
2022-08-16 00:00:00+02:00,TTE.PA,41.89703369140625,4945532
